Invoice,InvoiceDate,StockCode,Quantity,Price,TotalPrice,Customer ID
569843,2011-10-06 13:29:00,47594A,2,1.95,3.9,14449
569843,2011-10-06 13:29:00,23298,1,4.95,4.95,14449
569843,2011-10-06 13:29:00,21745,1,3.75,3.75,14449
569843,2011-10-06 13:29:00,23344,2,2.08,4.16,14449
569843,2011-10-06 13:29:00,21327,2,1.65,3.3,14449
569843,2011-10-06 13:29:00,22577,6,0.29,1.74,14449
569843,2011-10-06 13:29:00,22865,1,2.1,2.1,14449
569843,2011-10-06 13:29:00,21158,1,0.39,0.39,14449
569843,2011-10-06 13:29:00,23275,1,1.25,1.25,14449
569843,2011-10-06 13:29:00,84836,2,1.25,2.5,14449
569843,2011-10-06 13:29:00,23091,2,6.25,12.5,14449
569843,2011-10-06 13:29:00,22441,1,2.1,2.1,14449
569843,2011-10-06 13:29:00,22477,2,1.25,2.5,14449
569843,2011-10-06 13:29:00,22478,2,1.25,2.5,14449
569843,2011-10-06 13:29:00,23334,4,0.63,2.52,14449
569843,2011-10-06 13:29:00,35953,5,0.39,1.95,14449
569843,2011-10-06 13:29:00,22867,1,2.1,2.1,14449
569843,2011-10-06 13:29:00,22834,1,2.1,2.1,14449
569843,2011-10-06 13:29:00,72818,3,0.39,1.17,14449
569843,2011-10-06 13:29:00,23169,1,4.15,4.15,14449
569843,2011-10-06 13:29:00,23461,1,4.15,4.15,14449
569843,2011-10-06 13:29:00,23103,1,1.65,1.65,14449
569843,2011-10-06 13:29:00,22187,4,1.95,7.8,14449
569843,2011-10-06 13:29:00,22142,3,1.45,4.35,14449
569843,2011-10-06 13:29:00,22141,3,2.1,6.3,14449
569843,2011-10-06 13:29:00,22065,6,0.39,2.34,14449
569843,2011-10-06 13:29:00,23067,1,4.15,4.15,14449
569843,2011-10-06 13:29:00,21163,4,0.39,1.56,14449
569843,2011-10-06 13:29:00,21162,6,0.39,2.34,14449
569843,2011-10-06 13:29:00,85071C,1,0.39,0.39,14449
569843,2011-10-06 13:29:00,85071D,2,0.39,0.78,14449
569843,2011-10-06 13:29:00,85071B,5,0.39,1.95,14449
569843,2011-10-06 13:29:00,23083,1,3.75,3.75,14449
569843,2011-10-06 13:29:00,23082,2,3.75,7.5,14449
569843,2011-10-06 13:29:00,23187,12,0.29,3.48,14449
569843,2011-10-06 13:29:00,22082,1,1.65,1.65,14449
569843,2011-10-06 13:29:00,22286,2,0.39,0.78,14449
569843,2011-10-06 13:29:00,21386,2,0.19,0.38,14449
569843,2011-10-06 13:29:00,85194S,5,0.19,0.95,14449
569843,2011-10-06 13:29:00,23068,2,2.49,4.98,14449
569843,2011-10-06 13:29:00,23074,1,2.08,2.08,14449
569843,2011-10-06 13:29:00,84879,1,1.69,1.69,14449
569843,2011-10-06 13:29:00,22578,8,0.29,2.32,14449
569843,2011-10-06 13:29:00,22338,27,0.19,5.13,14449
569843,2011-10-06 13:29:00,22208,1,0.83,0.83,14449
569843,2011-10-06 13:29:00,23263,5,1.25,6.25,14449
569843,2011-10-06 13:29:00,23270,3,1.45,4.35,14449
569843,2011-10-06 13:29:00,23102,1,0.83,0.83,14449
569843,2011-10-06 13:29:00,23101,2,0.83,1.66,14449
569843,2011-10-06 13:29:00,23100,2,1.25,2.5,14449
569843,2011-10-06 13:29:00,23168,1,1.25,1.25,14449
569846,2011-10-06 13:42:00,22952,24,0.55,13.2,13422
569846,2011-10-06 13:42:00,22909,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,23318,12,2.49,29.88,13422
569846,2011-10-06 13:42:00,22950,12,1.45,17.4,13422
569846,2011-10-06 13:42:00,23314,6,12.5,75.0,13422
569846,2011-10-06 13:42:00,23234,6,2.89,17.34,13422
569846,2011-10-06 13:42:00,23267,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,23157,12,2.08,24.96,13422
569846,2011-10-06 13:42:00,23373,10,0.82,8.2,13422
569846,2011-10-06 13:42:00,23436,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,23349,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,22734,24,2.89,69.36,13422
569846,2011-10-06 13:42:00,22738,10,1.65,16.5,13422
569846,2011-10-06 13:42:00,22910,6,2.95,17.7,13422
569846,2011-10-06 13:42:00,22731,18,1.25,22.5,13422
569846,2011-10-06 13:42:00,22733,18,1.25,22.5,13422
569846,2011-10-06 13:42:00,22943,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,22945,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,22142,12,1.45,17.4,13422
569846,2011-10-06 13:42:00,22622,2,11.95,23.9,13422
569846,2011-10-06 13:42:00,22623,3,5.95,17.85,13422
569846,2011-10-06 13:42:00,21889,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,23503,24,1.25,30.0,13422
569846,2011-10-06 13:42:00,22466,12,1.95,23.4,13422
569846,2011-10-06 13:42:00,21731,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,22489,24,0.42,10.08,13422
569846,2011-10-06 13:42:00,22560,24,1.25,30.0,13422
569846,2011-10-06 13:42:00,22491,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,22174,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,22493,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,22988,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,21915,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,22548,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,21914,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,22549,12,1.45,17.4,13422
569846,2011-10-06 13:42:00,21790,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,21791,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,21912,4,3.75,15.0,13422
569846,2011-10-06 13:42:00,22550,4,3.75,15.0,13422
569846,2011-10-06 13:42:00,21888,4,3.75,15.0,13422
569846,2011-10-06 13:42:00,23229,6,3.75,22.5,13422
569846,2011-10-06 13:42:00,23199,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,23200,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,23203,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,23202,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,23201,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,20728,10,1.65,16.5,13422
569846,2011-10-06 13:42:00,23207,10,1.65,16.5,13422
569846,2011-10-06 13:42:00,23208,10,1.65,16.5,13422
569846,2011-10-06 13:42:00,20726,10,1.65,16.5,13422
569846,2011-10-06 13:42:00,22866,12,2.1,25.2,13422
569846,2011-10-06 13:42:00,22865,12,2.1,25.2,13422
569846,2011-10-06 13:42:00,22568,8,3.75,30.0,13422
569846,2011-10-06 13:42:00,22749,8,3.75,30.0,13422
569846,2011-10-06 13:42:00,22940,8,4.25,34.0,13422
569846,2011-10-06 13:42:00,22147,12,1.45,17.4,13422
569846,2011-10-06 13:42:00,22150,12,1.95,23.4,13422
569846,2011-10-06 13:42:00,22149,12,2.1,25.2,13422
569846,2011-10-06 13:42:00,22743,6,2.95,17.7,13422
569846,2011-10-06 13:42:00,22742,6,2.95,17.7,13422
569846,2011-10-06 13:42:00,22744,6,2.95,17.7,13422
569846,2011-10-06 13:42:00,22998,24,0.42,10.08,13422
569846,2011-10-06 13:42:00,23000,24,0.42,10.08,13422
569846,2011-10-06 13:42:00,23004,24,0.42,10.08,13422
569846,2011-10-06 13:42:00,22999,24,0.42,10.08,13422
569846,2011-10-06 13:42:00,84375,12,2.1,25.2,13422
569846,2011-10-06 13:42:00,22558,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,20914,12,2.95,35.4,13422
569846,2011-10-06 13:42:00,23424,4,4.95,19.8,13422
569846,2011-10-06 13:42:00,22938,12,1.95,23.4,13422
569846,2011-10-06 13:42:00,23169,6,4.15,24.9,13422
569846,2011-10-06 13:42:00,23021,4,4.15,16.6,13422
569846,2011-10-06 13:42:00,23325,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,23324,12,2.08,24.96,13422
569846,2011-10-06 13:42:00,23113,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,23253,2,15.95,31.9,13422
569846,2011-10-06 13:42:00,23307,24,0.55,13.2,13422
569846,2011-10-06 13:42:00,22961,36,1.45,52.2,13422
569846,2011-10-06 13:42:00,22962,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,22963,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,22978,6,3.75,22.5,13422
569846,2011-10-06 13:42:00,22969,12,1.45,17.4,13422
569846,2011-10-06 13:42:00,22960,12,3.75,45.0,13422
569846,2011-10-06 13:42:00,22907,12,0.85,10.2,13422
569846,2011-10-06 13:42:00,23243,4,4.95,19.8,13422
569846,2011-10-06 13:42:00,22720,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,22966,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,22990,2,4.95,9.9,13422
569846,2011-10-06 13:42:00,22989,6,3.25,19.5,13422
569846,2011-10-06 13:42:00,22838,2,14.95,29.9,13422
569846,2011-10-06 13:42:00,23020,2,12.5,25.0,13422
569846,2011-10-06 13:42:00,23115,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,23328,4,3.75,15.0,13422
569846,2011-10-06 13:42:00,22692,2,7.95,15.9,13422
569846,2011-10-06 13:42:00,23417,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,23415,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,23416,12,1.65,19.8,13422
569846,2011-10-06 13:42:00,23542,2,8.25,16.5,13422
569846,2011-10-06 13:42:00,23536,4,5.95,23.8,13422
569846,2011-10-06 13:42:00,23526,4,5.95,23.8,13422
569846,2011-10-06 13:42:00,23114,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,23117,3,4.95,14.85,13422
569846,2011-10-06 13:42:00,23239,6,4.15,24.9,13422
569846,2011-10-06 13:42:00,22654,3,5.95,17.85,13422
569846,2011-10-06 13:42:00,22653,10,1.95,19.5,13422
569846,2011-10-06 13:42:00,23236,6,2.89,17.34,13422
569846,2011-10-06 13:42:00,23380,24,0.39,9.36,13422
569846,2011-10-06 13:42:00,23240,6,4.15,24.9,13422
569846,2011-10-06 13:42:00,23189,6,2.89,17.34,13422
569846,2011-10-06 13:42:00,23293,24,0.83,19.92,13422
569846,2011-10-06 13:42:00,23359,12,1.95,23.4,13422
569846,2011-10-06 13:42:00,23360,12,1.95,23.4,13422
569846,2011-10-06 13:42:00,23296,12,1.25,15.0,13422
569846,2011-10-06 13:42:00,23355,8,4.95,39.6,13422
569846,2011-10-06 13:42:00,22835,4,4.65,18.6,13422
569846,2011-10-06 13:42:00,22111,6,4.95,29.7,13422
569846,2011-10-06 13:42:00,23311,6,2.55,15.3,13422
569846,2011-10-06 13:42:00,23312,4,4.15,16.6,13422
569846,2011-10-06 13:42:00,23101,12,0.83,9.96,13422
569846,2011-10-06 13:42:00,23100,24,1.25,30.0,13422
569846,2011-10-06 13:42:00,23343,10,2.08,20.8,13422
569846,2011-10-06 13:42:00,23082,12,3.75,45.0,13422
569846,2011-10-06 13:42:00,23410,2,8.15,16.3,13422
569846,2011-10-06 13:42:00,23284,6,7.95,47.7,13422
569846,2011-10-06 13:42:00,22867,12,2.1,25.2,13422
569846,2011-10-06 13:42:00,23559,6,2.08,12.48,13422
569846,2011-10-06 13:42:00,23340,12,1.65,19.8,13422
570256,2011-10-10 09:53:00,21213,24,0.55,13.2,15152
570256,2011-10-10 09:53:00,23340,12,1.65,19.8,15152
570256,2011-10-10 09:53:00,22186,12,1.95,23.4,15152
570256,2011-10-10 09:53:00,23221,12,0.83,9.96,15152
570256,2011-10-10 09:53:00,21754,3,6.25,18.75,15152
570256,2011-10-10 09:53:00,23196,12,1.45,17.4,15152
570256,2011-10-10 09:53:00,23390,4,4.15,16.6,15152
570256,2011-10-10 09:53:00,85199S,24,0.42,10.08,15152
570256,2011-10-10 09:53:00,22119,3,6.95,20.85,15152
570256,2011-10-10 09:53:00,22121,3,5.95,17.85,15152
570256,2011-10-10 09:53:00,22950,12,1.45,17.4,15152
570256,2011-10-10 09:53:00,22909,12,0.85,10.2,15152
570256,2011-10-10 09:53:00,22086,6,2.95,17.7,15152
570256,2011-10-10 09:53:00,22910,6,2.95,17.7,15152
570256,2011-10-10 09:53:00,21212,24,0.55,13.2,15152
570256,2011-10-10 09:53:00,22348,24,0.85,20.4,15152
570256,2011-10-10 09:53:00,23201,10,2.08,20.8,15152
570256,2011-10-10 09:53:00,23202,10,2.08,20.8,15152
570430,2011-10-10 14:25:00,72800E,2,2.55,5.1,15886
570430,2011-10-10 14:25:00,20668,72,0.12,8.64,15886
570430,2011-10-10 14:25:00,72799E,6,2.95,17.7,15886
570430,2011-10-10 14:25:00,75178,10,1.25,12.5,15886
570430,2011-10-10 14:25:00,23315,1,9.95,9.95,15886
570430,2011-10-10 14:25:00,22083,2,2.95,5.9,15886
570430,2011-10-10 14:25:00,22320,5,5.95,29.75,15886
570430,2011-10-10 14:25:00,22182,6,4.95,29.7,15886
570430,2011-10-10 14:25:00,21034,1,0.95,0.95,15886
570430,2011-10-10 14:25:00,21200,1,1.65,1.65,15886
570430,2011-10-10 14:25:00,21358,1,1.25,1.25,15886
570430,2011-10-10 14:25:00,46000S,40,1.45,58.0,15886
570887,2011-10-13 10:25:00,46000M,12,1.55,18.6,17169
570887,2011-10-13 10:25:00,23395,4,3.75,15.0,17169
570887,2011-10-13 10:25:00,23396,4,3.75,15.0,17169
570887,2011-10-13 10:25:00,47566,4,4.95,19.8,17169
570887,2011-10-13 10:25:00,23310,36,0.42,15.12,17169
570887,2011-10-13 10:25:00,23245,4,4.95,19.8,17169
570887,2011-10-13 10:25:00,21977,24,0.55,13.2,17169
570887,2011-10-13 10:25:00,22624,2,8.5,17.0,17169
570887,2011-10-13 10:25:00,85123A,6,2.95,17.7,17169
570887,2011-10-13 10:25:00,71477,4,3.95,15.8,17169
570887,2011-10-13 10:25:00,23483,12,1.25,15.0,17169
570887,2011-10-13 10:25:00,23118,2,7.5,15.0,17169
570887,2011-10-13 10:25:00,22296,12,1.65,19.8,17169
570887,2011-10-13 10:25:00,23227,24,1.25,30.0,17169
570887,2011-10-13 10:25:00,22189,4,3.95,15.8,17169
570887,2011-10-13 10:25:00,23210,24,1.25,30.0,17169
570887,2011-10-13 10:25:00,84347,6,2.55,15.3,17169
570887,2011-10-13 10:25:00,23224,12,0.83,9.96,17169
570887,2011-10-13 10:25:00,23220,12,0.83,9.96,17169
570887,2011-10-13 10:25:00,23222,12,0.83,9.96,17169
570887,2011-10-13 10:25:00,22581,12,0.85,10.2,17169
570887,2011-10-13 10:25:00,22579,24,0.29,6.96,17169
570887,2011-10-13 10:25:00,22578,24,0.29,6.96,17169
570887,2011-10-13 10:25:00,22577,24,0.29,6.96,17169
570887,2011-10-13 10:25:00,22603,12,0.85,10.2,17169
570887,2011-10-13 10:25:00,22601,12,0.85,10.2,17169
570887,2011-10-13 10:25:00,22600,12,0.85,10.2,17169
570887,2011-10-13 10:25:00,22589,6,2.89,17.34,17169
570887,2011-10-13 10:25:00,23323,6,2.1,12.6,17169
570887,2011-10-13 10:25:00,23332,12,1.65,19.8,17169
570887,2011-10-13 10:25:00,22086,6,2.95,17.7,17169
570887,2011-10-13 10:25:00,23319,6,2.49,14.94,17169
570887,2011-10-13 10:25:00,85049E,12,1.25,15.0,17169
570887,2011-10-13 10:25:00,85049A,12,1.25,15.0,17169
570887,2011-10-13 10:25:00,22909,12,0.85,10.2,17169
570887,2011-10-13 10:25:00,22818,12,0.42,5.04,17169
570973,2011-10-13 11:53:00,22424,5,12.75,63.75,14180
570973,2011-10-13 11:53:00,21286,12,2.55,30.6,14180
570973,2011-10-13 11:53:00,22072,4,3.75,15.0,14180
570973,2011-10-13 11:53:00,22139,3,4.95,14.85,14180
570973,2011-10-13 11:53:00,85066,2,12.75,25.5,14180
571178,2011-10-14 10:38:00,23283,2,8.25,16.5,14089
571178,2011-10-14 10:38:00,21828,1,1.25,1.25,14089
571178,2011-10-14 10:38:00,20974,48,0.65,31.2,14089
571178,2011-10-14 10:38:00,22562,24,1.25,30.0,14089
571178,2011-10-14 10:38:00,23194,1,2.25,2.25,14089
571178,2011-10-14 10:38:00,23176,1,2.25,2.25,14089
571178,2011-10-14 10:38:00,23177,1,2.25,2.25,14089
571178,2011-10-14 10:38:00,22437,20,0.85,17.0,14089
571178,2011-10-14 10:38:00,21224,4,1.25,5.0,14089
571178,2011-10-14 10:38:00,22332,2,1.65,3.3,14089
571178,2011-10-14 10:38:00,21679,18,0.85,15.3,14089
571178,2011-10-14 10:38:00,22083,1,2.95,2.95,14089
571178,2011-10-14 10:38:00,22085,10,2.95,29.5,14089
571219,2011-10-14 13:35:00,23471,2,9.95,19.9,15601
571219,2011-10-14 13:35:00,21506,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,21509,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22026,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22027,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22029,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22712,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22714,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,22983,12,0.42,5.04,15601
571219,2011-10-14 13:35:00,72818,36,0.39,14.04,15601
571219,2011-10-14 13:35:00,23320,12,2.89,34.68,15601
571219,2011-10-14 13:35:00,22689,2,8.25,16.5,15601
571219,2011-10-14 13:35:00,22044,24,0.19,4.56,15601
571219,2011-10-14 13:35:00,22118,3,4.95,14.85,15601
571219,2011-10-14 13:35:00,22119,3,6.95,20.85,15601
571219,2011-10-14 13:35:00,22121,3,5.95,17.85,15601
571219,2011-10-14 13:35:00,22065,48,0.39,18.72,15601
571219,2011-10-14 13:35:00,21494,48,1.25,60.0,15601
571219,2011-10-14 13:35:00,22598,72,0.29,20.88,15601
571219,2011-10-14 13:35:00,23264,12,1.25,15.0,15601
571219,2011-10-14 13:35:00,23266,12,1.25,15.0,15601
571219,2011-10-14 13:35:00,85199L,12,0.65,7.8,15601
571219,2011-10-14 13:35:00,22572,12,0.85,10.2,15601
571219,2011-10-14 13:35:00,23311,6,2.55,15.3,15601
571219,2011-10-14 13:35:00,23330,12,1.25,15.0,15601
571219,2011-10-14 13:35:00,82483,2,6.95,13.9,15601
571219,2011-10-14 13:35:00,23112,2,7.5,15.0,15601
571219,2011-10-14 13:35:00,23465,2,8.25,16.5,15601
571219,2011-10-14 13:35:00,21131,4,4.25,17.0,15601
571219,2011-10-14 13:35:00,21115,2,6.75,13.5,15601
571219,2011-10-14 13:35:00,22766,8,2.95,23.6,15601
571219,2011-10-14 13:35:00,23408,6,2.08,12.48,15601
571219,2011-10-14 13:35:00,84879,16,1.69,27.04,15601
571219,2011-10-14 13:35:00,17038,100,0.1,10.0,15601
571219,2011-10-14 13:35:00,22328,6,2.95,17.7,15601
571219,2011-10-14 13:35:00,23208,10,1.65,16.5,15601
571219,2011-10-14 13:35:00,22630,12,1.95,23.4,15601
571219,2011-10-14 13:35:00,23243,4,4.95,19.8,15601
571219,2011-10-14 13:35:00,23245,4,4.95,19.8,15601
571219,2011-10-14 13:35:00,22722,4,3.95,15.8,15601
571219,2011-10-14 13:35:00,23175,4,3.25,13.0,15601
571219,2011-10-14 13:35:00,23174,4,4.15,16.6,15601
571219,2011-10-14 13:35:00,22423,2,12.75,25.5,15601
571219,2011-10-14 13:35:00,22197,12,0.85,10.2,15601
571219,2011-10-14 13:35:00,84596B,16,0.42,6.72,15601
571219,2011-10-14 13:35:00,22699,6,2.95,17.7,15601
571219,2011-10-14 13:35:00,21070,12,1.25,15.0,15601
571219,2011-10-14 13:35:00,21071,12,1.25,15.0,15601
571219,2011-10-14 13:35:00,22891,3,4.25,12.75,15601
571219,2011-10-14 13:35:00,22865,12,2.1,25.2,15601
571476,2011-10-17 14:51:00,21212,4,0.55,2.2,13546
571476,2011-10-17 14:51:00,47591D,5,1.95,9.75,13546
571476,2011-10-17 14:51:00,23311,4,2.55,10.2,13546
571476,2011-10-17 14:51:00,23319,3,2.49,7.47,13546
571476,2011-10-17 14:51:00,23318,3,2.49,7.47,13546
571476,2011-10-17 14:51:00,21210,7,1.45,10.15,13546
571476,2011-10-17 14:51:00,22950,5,1.45,7.25,13546
571476,2011-10-17 14:51:00,21535,1,2.55,2.55,13546
571476,2011-10-17 14:51:00,21531,3,2.55,7.65,13546
571476,2011-10-17 14:51:00,21156,4,1.95,7.8,13546
571476,2011-10-17 14:51:00,21232,4,1.25,5.0,13546
571476,2011-10-17 14:51:00,22086,4,2.95,11.8,13546
571476,2011-10-17 14:51:00,22910,6,2.95,17.7,13546
571476,2011-10-17 14:51:00,22429,2,4.25,8.5,13546
571476,2011-10-17 14:51:00,20752,2,2.1,4.2,13546
571476,2011-10-17 14:51:00,20754,2,2.1,4.2,13546
571476,2011-10-17 14:51:00,20751,2,2.1,4.2,13546
571476,2011-10-17 14:51:00,21534,2,4.95,9.9,13546
571476,2011-10-17 14:51:00,21530,4,0.79,3.16,13546
571476,2011-10-17 14:51:00,84673B,3,0.65,1.95,13546
571476,2011-10-17 14:51:00,22093,2,0.39,0.78,13546
571476,2011-10-17 14:51:00,22909,6,0.85,5.1,13546
571476,2011-10-17 14:51:00,21620,2,1.25,2.5,13546
571476,2011-10-17 14:51:00,22721,2,4.95,9.9,13546
571476,2011-10-17 14:51:00,85034A,1,1.25,1.25,13546
571476,2011-10-17 14:51:00,85034C,2,1.25,2.5,13546
571476,2011-10-17 14:51:00,85036A,1,1.25,1.25,13546
571476,2011-10-17 14:51:00,85035A,1,1.25,1.25,13546
571476,2011-10-17 14:51:00,22667,2,2.95,5.9,13546
571476,2011-10-17 14:51:00,21080,4,0.85,3.4,13546
571476,2011-10-17 14:51:00,21845,6,0.79,4.74,13546
571476,2011-10-17 14:51:00,22424,3,12.75,38.25,13546
571506,2011-10-17 15:22:00,20679,2,5.95,11.9,15355
571506,2011-10-17 15:22:00,85014B,2,5.95,11.9,15355
571506,2011-10-17 15:22:00,15056BL,3,5.95,17.85,15355
571506,2011-10-17 15:22:00,15056N,2,5.95,11.9,15355
571506,2011-10-17 15:22:00,22766,4,2.95,11.8,15355
571506,2011-10-17 15:22:00,85048,6,7.95,47.7,15355
571506,2011-10-17 15:22:00,48138,1,8.25,8.25,15355
571506,2011-10-17 15:22:00,23355,1,4.95,4.95,15355
571566,2011-10-18 10:19:00,21770,2,4.95,9.9,13594
571566,2011-10-18 10:19:00,23353,12,0.83,9.96,13594
571566,2011-10-18 10:19:00,23375,10,0.82,8.2,13594
571566,2011-10-18 10:19:00,21291,16,0.85,13.6,13594
571566,2011-10-18 10:19:00,21380,6,2.95,17.7,13594
571566,2011-10-18 10:19:00,21381,12,1.69,20.28,13594
571566,2011-10-18 10:19:00,21531,6,2.55,15.3,13594
571566,2011-10-18 10:19:00,21535,6,2.55,15.3,13594
571566,2011-10-18 10:19:00,21124,24,1.25,30.0,13594
571566,2011-10-18 10:19:00,21122,24,1.25,30.0,13594
571566,2011-10-18 10:19:00,21121,24,1.25,30.0,13594
571566,2011-10-18 10:19:00,21499,25,0.42,10.5,13594
571566,2011-10-18 10:19:00,21500,25,0.42,10.5,13594
571566,2011-10-18 10:19:00,21498,25,0.42,10.5,13594
571566,2011-10-18 10:19:00,16161G,25,0.1,2.5,13594
571566,2011-10-18 10:19:00,22584,6,2.55,15.3,13594
571566,2011-10-18 10:19:00,22080,20,1.65,33.0,13594
571566,2011-10-18 10:19:00,23296,8,1.25,10.0,13594
571566,2011-10-18 10:19:00,23294,8,0.83,6.64,13594
571566,2011-10-18 10:19:00,23295,8,0.83,6.64,13594
571566,2011-10-18 10:19:00,21080,24,0.85,20.4,13594
571566,2011-10-18 10:19:00,22457,6,2.95,17.7,13594
571566,2011-10-18 10:19:00,22456,3,4.95,14.85,13594
571566,2011-10-18 10:19:00,23438,12,1.25,15.0,13594
571566,2011-10-18 10:19:00,23374,10,0.82,8.2,13594
571566,2011-10-18 10:19:00,23350,12,1.25,15.0,13594
571656,2011-10-18 12:43:00,21914,3,1.25,3.75,16393
571656,2011-10-18 12:43:00,21915,3,1.25,3.75,16393
571656,2011-10-18 12:43:00,22633,5,2.1,10.5,16393
571656,2011-10-18 12:43:00,22632,4,2.1,8.4,16393
571656,2011-10-18 12:43:00,22371,7,4.25,29.75,16393
571656,2011-10-18 12:43:00,22374,4,4.25,17.0,16393
571656,2011-10-18 12:43:00,23391,3,4.15,12.45,16393
571656,2011-10-18 12:43:00,23390,4,4.15,16.6,16393
571656,2011-10-18 12:43:00,23389,5,4.15,20.75,16393
571656,2011-10-18 12:43:00,23388,3,4.15,12.45,16393
571656,2011-10-18 12:43:00,21034,2,0.95,1.9,16393
571656,2011-10-18 12:43:00,23199,6,2.08,12.48,16393
571656,2011-10-18 12:43:00,23200,5,2.08,10.4,16393
571656,2011-10-18 12:43:00,23201,1,2.08,2.08,16393
571656,2011-10-18 12:43:00,23343,10,2.08,20.8,16393
571656,2011-10-18 12:43:00,23344,10,2.08,20.8,16393
571656,2011-10-18 12:43:00,21936,4,2.95,11.8,16393
571656,2011-10-18 12:43:00,23300,1,1.65,1.65,16393
571656,2011-10-18 12:43:00,23238,12,4.15,49.8,16393
571656,2011-10-18 12:43:00,23241,6,2.08,12.48,16393
571656,2011-10-18 12:43:00,22659,2,1.95,3.9,16393
571656,2011-10-18 12:43:00,20726,5,1.65,8.25,16393
571656,2011-10-18 12:43:00,22367,1,1.95,1.95,16393
571656,2011-10-18 12:43:00,22382,2,1.65,3.3,16393
571656,2011-10-18 12:43:00,20728,5,1.65,8.25,16393
571656,2011-10-18 12:43:00,23311,6,2.55,15.3,16393
571656,2011-10-18 12:43:00,22899,1,2.1,2.1,16393
571656,2011-10-18 12:43:00,22898,2,1.95,3.9,16393
571656,2011-10-18 12:43:00,22383,5,1.65,8.25,16393
571656,2011-10-18 12:43:00,23365,4,0.65,2.6,16393
571656,2011-10-18 12:43:00,23505,2,1.25,2.5,16393
571656,2011-10-18 12:43:00,21790,2,0.85,1.7,16393
571656,2011-10-18 12:43:00,23504,2,1.25,2.5,16393
571693,2011-10-18 14:44:00,22998,24,0.42,10.08,14776
571693,2011-10-18 14:44:00,23006,24,0.42,10.08,14776
571693,2011-10-18 14:44:00,23002,24,0.42,10.08,14776
571693,2011-10-18 14:44:00,22693,48,1.25,60.0,14776
571693,2011-10-18 14:44:00,22523,12,0.85,10.2,14776
571693,2011-10-18 14:44:00,22522,12,0.85,10.2,14776
571693,2011-10-18 14:44:00,22664,10,2.1,21.0,14776
571693,2011-10-18 14:44:00,22380,10,2.1,21.0,14776
571693,2011-10-18 14:44:00,23078,24,1.25,30.0,14776
571693,2011-10-18 14:44:00,21703,60,0.42,25.2,14776
571693,2011-10-18 14:44:00,22741,48,0.85,40.8,14776
571693,2011-10-18 14:44:00,20975,24,0.65,15.6,14776
571693,2011-10-18 14:44:00,21213,48,0.55,26.4,14776
571693,2011-10-18 14:44:00,21975,24,0.55,13.2,14776
571693,2011-10-18 14:44:00,84992,24,0.55,13.2,14776
571693,2011-10-18 14:44:00,22951,24,0.55,13.2,14776
571705,2011-10-18 15:22:00,21559,6,2.55,15.3,12360
571705,2011-10-18 15:22:00,84997A,8,4.15,33.2,12360
571705,2011-10-18 15:22:00,84997B,4,4.15,16.6,12360
571705,2011-10-18 15:22:00,72817,24,0.79,18.96,12360
571705,2011-10-18 15:22:00,23382,4,3.75,15.0,12360
571705,2011-10-18 15:22:00,23318,6,2.49,14.94,12360
571705,2011-10-18 15:22:00,23320,12,2.89,34.68,12360
571705,2011-10-18 15:22:00,22816,12,0.42,5.04,12360
